#! FIELDS time cv2 metad.bias metad.work
#! SET min_cv2 -pi
#! SET max_cv2 pi
 12549.000000 0.540013 62.692134 627.395903
 12550.000000 0.368926 52.404984 627.445903
 12551.000000 0.296617 47.969015 627.495902
 12552.000000 0.363159 52.140067 627.545902
 12553.000000 0.269531 46.466499 627.595902
 12554.000000 0.106888 38.968703 627.645902
 12555.000000 1.160120 73.625024 627.695901
 12556.000000 1.143331 73.908618 627.745900
 12557.000000 0.394996 54.292007 627.795900
 12558.000000 0.250943 45.553149 627.845899
 12559.000000 0.481614 59.717576 627.895899
 12560.000000 0.256669 45.966207 627.945899
 12561.000000 0.268348 46.685382 627.995898
 12562.000000 0.362849 52.505366 628.045898
 12563.000000 0.406036 55.272639 628.095898
 12564.000000 0.522950 62.314413 628.145898
 12565.000000 0.507031 61.470372 628.195897
 12566.000000 0.202639 43.333196 628.245897
 12567.000000 0.911159 74.816163 628.295896
 12568.000000 0.541880 63.505922 628.345896
 12569.000000 0.350722 52.034652 628.395896
 12570.000000 0.598038 66.431818 628.445896
 12571.000000 1.100743 74.599275 628.495896
 12572.000000 0.426400 56.899666 628.545895
 12573.000000 0.233789 45.174972 628.595895
 12574.000000 0.490727 60.882152 628.645895
 12575.000000 0.509705 62.022612 628.695895
 12576.000000 0.197751 43.409588 628.745894
 12577.000000 0.426201 57.118413 628.795894
 12578.000000 0.515990 62.507766 628.845894
 12579.000000 0.266383 47.279902 628.895893
 12580.000000 0.258331 46.862022 628.945893
 12581.000000 0.084304 39.116414 628.995893
 12582.000000 0.137784 40.980458 629.045892
 12583.000000 0.213626 44.540716 629.095892
 12584.000000 0.151269 41.630630 629.145892
 12585.000000 0.168695 42.442512 629.195892
 12586.000000 0.202713 44.127236 629.245892
 12587.000000 0.237703 46.035055 629.295892
 12588.000000 0.261215 47.414510 629.345891
 12589.000000 0.809946 73.895337 629.395891
 12590.000000 0.272458 48.135063 629.445890
 12591.000000 0.107880 40.278615 629.495890
 12592.000000 1.104972 74.715653 629.545889
 12593.000000 0.934149 75.414098 629.595889
 12594.000000 0.359472 53.580883 629.645889
 12595.000000 0.327666 51.641269 629.695888
 12596.000000 0.710281 71.613393 629.745888
 12597.000000 0.549290 64.933116 629.795888
 12598.000000 0.546703 64.849062 629.845888
 12599.000000 0.396818 56.146971 629.895887
 12600.000000 1.112642 74.787977 629.945887
 12601.000000 0.776566 73.590852 629.995887
 12602.000000 1.375906 69.487052 630.045887
 12603.000000 1.482119 66.815379 630.095886
 12604.000000 1.196570 73.644429 630.145886
 12605.000000 1.145322 74.542837 630.195886
 12606.000000 1.301024 71.528011 630.245885
 12607.000000 1.411610 68.791673 630.295885
 12608.000000 1.587360 64.556793 630.345885
 12609.000000 1.649142 63.417837 630.395884
 12610.000000 1.374430 69.883644 630.445884
 12611.000000 1.759834 62.049823 630.495883
 12612.000000 0.562884 65.866407 630.545883
 12613.000000 0.029749 38.550142 630.595883
 12614.000000 0.635428 69.268909 630.645882
 12615.000000 0.113443 40.795005 630.695882
 12616.000000 0.081994 39.835597 630.745882
 12617.000000 0.492176 62.206330 630.795882
 12618.000000 0.883429 75.627593 630.845882
 12619.000000 0.176765 43.573749 630.895881
 12620.000000 0.383548 55.700426 630.945880
 12621.000000 0.428781 58.577898 630.995880
 12622.000000 1.128521 75.092126 631.045880
 12623.000000 1.500740 66.783166 631.095879
 12624.000000 1.269831 72.607677 631.145879
 12625.000000 1.422419 68.881748 631.195879
 12626.000000 1.398312 69.558511 631.245878
 12627.000000 1.435316 68.647254 631.295878
 12628.000000 1.552066 65.776411 631.345877
 12629.000000 1.217172 73.917181 631.395877
 12630.000000 1.656971 63.702740 631.445877
 12631.000000 0.682718 71.404243 631.495876
 12632.000000 0.899853 76.086474 631.545876
 12633.000000 0.457575 60.464119 631.595876
 12634.000000 1.122042 75.564878 631.645875
 12635.000000 0.118380 41.277043 631.695875
 12636.000000 1.261840 73.173198 631.745875
 12637.000000 1.087785 76.042288 631.795875
 12638.000000 1.201675 74.478894 631.845874
 12639.000000 0.145536 42.408431 631.895874
 12640.000000 1.230927 73.968025 631.945874
 12641.000000 0.712896 72.666542 631.995873
 12642.000000 1.014163 76.688439 632.045873
 12643.000000 0.219815 46.094619 632.095872
 12644.000000 0.002967 38.655321 632.145872
 12645.000000 0.347298 53.826376 632.195872
 12646.000000 0.634717 69.953970 632.245872
 12647.000000 0.630982 69.847597 632.295872
 12648.000000 0.068660 39.972019 632.345872
 12649.000000 0.944363 76.803284 632.395872
 12650.000000 0.419649 58.574444 632.445871
 12651.000000 0.515195 64.302914 632.495871
 12652.000000 0.895235 76.597768 632.545871
 12653.000000 0.880093 76.503008 632.595871
 12654.000000 0.150757 43.004861 632.645870
 12655.000000 0.192836 45.052246 632.695870
 12656.000000 0.730728 73.681923 632.745870
 12657.000000 0.520994 64.833255 632.795869
 12658.000000 0.204105 45.734058 632.845868
 12659.000000 0.100362 41.222203 632.895868
 12660.000000 1.088478 76.510196 632.945868
 12661.000000 0.321227 52.719453 632.995867
 12662.000000 0.335298 53.657872 633.045867
 12663.000000 0.605426 69.268286 633.095866
 12664.000000 0.856200 76.488864 633.145866
 12665.000000 1.087329 76.641253 633.195866
 12666.000000 1.223065 74.533746 633.245865
 12667.000000 0.387029 57.068293 633.295864
 12668.000000 0.402383 58.092419 633.345864
 12669.000000 1.039690 77.158368 633.395863
 12670.000000 0.915878 77.252696 633.445863
 12671.000000 1.654057 64.011958 633.495863
 12672.000000 0.256844 49.031070 633.545863
 12673.000000 0.260527 49.299600 633.595862
 12674.000000 0.064994 40.457239 633.645862
 12675.000000 0.288818 51.106735 633.695862
 12676.000000 0.450133 61.305348 633.745862
 12677.000000 0.181291 45.117986 633.795861
 12678.000000 0.300775 51.989956 633.845861
 12679.000000 0.751583 74.868020 633.895860
 12680.000000 0.475081 62.965546 633.945860
 12681.000000 1.207758 75.039321 633.995860
 12682.000000 0.807449 76.194619 634.045859
 12683.000000 0.772269 75.522941 634.095859
 12684.000000 0.081731 41.194146 634.145859
 12685.000000 0.199021 46.245868 634.195858
 12686.000000 0.249682 49.128059 634.245858
 12687.000000 0.177272 45.233256 634.295858
 12688.000000 0.852271 77.021156 634.345857
 12689.000000 0.230523 48.131800 634.395857
 12690.000000 0.348231 55.396899 634.445856
 12691.000000 1.227759 74.756947 634.495856
 12692.000000 1.469024 68.534759 634.545856
 12693.000000 1.487505 68.081913 634.595856
 12694.000000 1.176816 75.890338 634.645855
 12695.000000 1.264047 74.118076 634.695855
 12696.000000 1.452893 69.158712 634.745855
 12697.000000 0.817517 76.696514 634.795855
 12698.000000 1.123458 76.907678 634.845854
 12699.000000 1.556703 66.478024 634.895854
 12700.000000 1.344185 72.295801 634.945854
 12701.000000 1.194050 75.857242 634.995853
 12702.000000 1.457490 69.255659 635.045853
 12703.000000 1.322025 73.024387 635.095853
 12704.000000 1.006120 78.139544 635.145853
 12705.000000 1.134707 77.033884 635.195853
 12706.000000 0.021136 40.007843 635.245852
 12707.000000 1.029913 78.138350 635.295852
 12708.000000 0.279205 51.186375 635.345852
 12709.000000 1.315021 73.369836 635.395852
 12710.000000 0.469524 63.186998 635.445851
 12711.000000 0.838684 77.387825 635.495851
 12712.000000 0.638369 71.879523 635.545851
 12713.000000 0.662638 72.882816 635.595851
 12714.000000 0.456231 62.552073 635.645850
 12715.000000 0.240715 49.079001 635.695850
 12716.000000 0.364701 56.876971 635.745849
 12717.000000 1.120115 77.482987 635.795849
 12718.000000 1.375190 71.867250 635.845849
 12719.000000 0.388317 58.448650 635.895848
 12720.000000 0.834670 77.596967 635.945848
 12721.000000 1.695277 63.858961 635.995848
 12722.000000 1.489749 68.714325 636.045847
 12723.000000 1.532755 67.588469 636.095847
 12724.000000 1.541959 67.393551 636.145847
 12725.000000 1.658054 64.728803 636.195847
 12726.000000 1.487434 68.972359 636.245846
 12727.000000 1.447473 70.149730 636.295846
 12728.000000 1.643122 65.170198 636.345845
 12729.000000 1.794725 62.916915 636.395845
 12730.000000 1.598424 66.264009 636.445844
 12731.000000 1.807019 62.906835 636.495844
 12732.000000 1.080659 78.277589 636.545844
 12733.000000 1.659454 65.041139 636.595844
 12734.000000 1.208178 76.456608 636.645843
 12735.000000 1.666215 64.979791 636.695843
 12736.000000 1.395109 71.962973 636.745843
 12737.000000 1.411238 71.562610 636.795843
 12738.000000 1.396489 72.024430 636.845842
 12739.000000 1.447949 70.634604 636.895842
 12740.000000 1.473540 69.964682 636.945842
 12741.000000 1.658348 65.384638 636.995842
 12742.000000 1.659265 65.415992 637.045842
 12743.000000 1.220931 76.530593 637.095841
 12744.000000 1.791669 63.450101 637.145841
 12745.000000 0.893566 78.629633 637.195840
 12746.000000 1.371179 73.029367 637.245840
 12747.000000 1.008474 79.109445 637.295840
 12748.000000 1.771452 63.751292 637.345839
 12749.000000 1.410051 72.064866 637.395838
 12750.000000 0.427824 61.086007 637.445838
 12751.000000 1.348285 73.795594 637.495838
 12752.000000 0.803365 77.466628 637.545838
 12753.000000 0.650920 72.960703 637.595837
 12754.000000 1.710148 64.747645 637.645836
 12755.000000 1.606012 66.943194 637.695836
 12756.000000 1.541978 68.610203 637.745836
 12757.000000 0.154372 44.728508 637.795836
 12758.000000 0.333441 55.169809 637.845835
 12759.000000 0.248348 49.887467 637.895835
 12760.000000 0.217097 48.123447 637.945835
 12761.000000 0.240161 49.502076 637.995835
 12762.000000 0.187549 46.617083 638.045834
 12763.000000 1.188355 77.547960 638.095833
 12764.000000 0.367572 57.617814 638.145833
 12765.000000 0.066618 41.677528 638.195833
 12766.000000 1.605248 67.085264 638.245833
 12767.000000 0.861158 78.659847 638.295833
 12768.000000 0.127012 43.894601 638.345833
 12769.000000 0.340078 55.985120 638.395832
 12770.000000 0.351796 56.791760 638.445832
 12771.000000 0.168531 45.936078 638.495832
 12772.000000 0.113513 43.524838 638.545832
 12773.000000 0.147199 45.016790 638.595831
 12774.000000 0.404118 60.316443 638.645831
 12775.000000 0.222391 49.006239 638.695831
 12776.000000 0.120060 43.971595 638.745831
 12777.000000 0.236982 49.946615 638.795830
 12778.000000 0.457745 63.803001 638.845830
 12779.000000 0.090008 42.956145 638.895829
 12780.000000 0.241437 50.345018 638.945829
 12781.000000 0.269281 52.070535 638.995828
 12782.000000 0.152272 45.667092 639.045828
 12783.000000 0.148298 45.531292 639.095828
 12784.000000 0.370455 58.609457 639.145827
 12785.000000 0.148854 45.648055 639.195827
 12786.000000 0.069697 42.607316 639.245827
 12787.000000 0.161289 46.338486 639.295827
 12788.000000 0.287459 53.521140 639.345826
 12789.000000 0.071589 42.805923 639.395826
 12790.000000 0.090732 43.496725 639.445826
 12791.000000 0.407854 61.246078 639.495826
 12792.000000 0.231871 50.355897 639.545826
 12793.000000 0.068452 42.884392 639.595825
 12794.000000 0.295637 54.301085 639.645825
 12795.000000 0.560833 70.018368 639.695825
 12796.000000 0.082739 43.459066 639.745825
 12797.000000 0.434921 63.155239 639.795825
 12798.000000 0.153641 46.458235 639.845824
 12799.000000 -0.038862 41.130421 639.895824
 12800.000000 0.127730 45.375996 639.945824
 12801.000000 0.571480 70.702715 639.995823
 12802.000000 0.174341 47.644915 640.045823
 12803.000000 0.012559 41.894484 640.095822
 12804.000000 0.116811 45.085847 640.145822
 12805.000000 0.195159 48.875486 640.195822
 12806.000000 -0.035690 41.431706 640.245822
 12807.000000 0.107859 44.870514 640.295821
 12808.000000 0.261560 52.804320 640.345820
 12809.000000 0.069562 43.604556 640.395820
 12810.000000 0.287855 54.496135 640.445820
 12811.000000 0.292771 54.848935 640.495820
 12812.000000 0.502073 67.516132 640.545820
 12813.000000 0.194044 49.180859 640.595819
 12814.000000 0.619095 73.132074 640.645819
 12815.000000 0.128012 46.032924 640.695819
 12816.000000 0.103208 45.062561 640.745819
 12817.000000 0.082951 44.367317 640.795818
 12818.000000 0.102208 45.123816 640.845818
 12819.000000 0.236957 51.844625 640.895817
 12820.000000 0.193383 49.462449 640.945817
 12821.000000 0.384363 60.978649 640.995816
 12822.000000 0.157255 47.713646 641.045816
 12823.000000 0.583218 71.860600 641.095815
 12824.000000 0.236177 52.024114 641.145815
 12825.000000 0.594328 72.422133 641.195814
 12826.000000 0.291257 55.412120 641.245814
 12827.000000 0.726979 77.029629 641.295814
 12828.000000 0.498165 67.909713 641.345813
 12829.000000 0.245978 52.784782 641.395813
 12830.000000 0.355511 59.581233 641.445812
 12831.000000 -0.064832 42.110766 641.495812
 12832.000000 0.825027 79.084975 641.545812
 12833.000000 0.099232 45.537268 641.595812
 12834.000000 0.622039 73.863305 641.645811
 12835.000000 0.179248 49.270925 641.695811
 12836.000000 0.152111 47.960271 641.745811
 12837.000000 0.582942 72.347229 641.795810
 12838.000000 0.467940 66.618036 641.845810
 12839.000000 0.406443 63.064860 641.895810
 12840.000000 0.450615 65.731195 641.945809
 12841.000000 0.230264 52.336683 641.995809
 12842.000000 0.345797 59.463058 642.045808
 12843.000000 0.968785 80.176895 642.095808
 12844.000000 1.446090 71.465646 642.145808
 12845.000000 1.083140 79.544887 642.195808
 12846.000000 1.398989 72.883745 642.245807
 12847.000000 1.304735 75.480394 642.295807
 12848.000000 1.363447 73.974858 642.345807
 12849.000000 0.936188 80.354071 642.395806
 12850.000000 1.123454 79.253979 642.445805
 12851.000000 0.670058 76.034549 642.495805
 12852.000000 1.648307 66.361227 642.545805
 12853.000000 1.011269 80.394668 642.595804
 12854.000000 1.110938 79.558524 642.645804
 12855.000000 0.655216 75.640046 642.695804
 12856.000000 1.263829 76.784037 642.745803
 12857.000000 1.532474 69.409486 642.795803
 12858.000000 0.699236 77.104581 642.845803
 12859.000000 0.636659 75.086320 642.895803
 12860.000000 0.308236 57.323370 642.945803
 12861.000000 0.360523 60.672735 642.995802
 12862.000000 1.323217 75.409351 643.045802
 12863.000000 1.566776 68.566542 643.095802
 12864.000000 0.730634 78.118364 643.145801
 12865.000000 0.433752 65.261690 643.195801
 12866.000000 0.159979 48.842785 643.245801
 12867.000000 0.095553 45.988298 643.295800
 12868.000000 0.234667 53.061811 643.345800
 12869.000000 0.096141 46.107628 643.395799
 12870.000000 0.086037 45.769467 643.445799
 12871.000000 0.103295 46.494299 643.495798
 12872.000000 0.419725 64.681062 643.545798
 12873.000000 1.180102 78.771591 643.595798
 12874.000000 1.422335 72.776198 643.645798
 12875.000000 1.566223 68.707845 643.695797
 12876.000000 1.683528 65.945792 643.745796
 12877.000000 1.635475 67.052227 643.795796
 12878.000000 1.267408 77.101708 643.845796
 12879.000000 1.711929 65.517816 643.895796
 12880.000000 1.492819 70.990372 643.945795
 12881.000000 1.686149 66.109300 643.995794
 12882.000000 1.771071 64.701597 644.045794
 12883.000000 1.640180 67.211725 644.095794
 12884.000000 1.559248 69.309194 644.145793
 12885.000000 1.451211 72.411228 644.195793
 12886.000000 1.517321 70.568997 644.245792
 12887.000000 1.225592 78.311416 644.295792
 12888.000000 1.408267 73.777426 644.345791
 12889.000000 1.284993 77.088598 644.395791
 12890.000000 1.132914 80.040946 644.445791
 12891.000000 0.361296 61.154087 644.495790
 12892.000000 1.307182 76.644445 644.545790
 12893.000000 0.867340 80.823437 644.595790
 12894.000000 0.431865 65.554514 644.645789
 12895.000000 0.391673 63.165281 644.695789
 12896.000000 0.160867 49.350429 644.745788
 12897.000000 0.729999 78.597091 644.795788
 12898.000000 0.323225 58.988962 644.845787
 12899.000000 0.174672 50.175752 644.895787
 12900.000000 -0.012484 43.463217 644.945786
 12901.000000 1.222500 78.674425 644.995786
 12902.000000 1.565347 69.507572 645.045785
 12903.000000 1.457433 72.650772 645.095785
 12904.000000 1.468771 72.368605 645.145785
 12905.000000 1.317024 76.663752 645.195785
 12906.000000 0.755499 79.333107 645.245784
 12907.000000 1.474219 72.310302 645.295784
 12908.000000 0.723918 78.637886 645.345784
 12909.000000 0.933574 81.595858 645.395784
 12910.000000 0.920666 81.597944 645.445783
 12911.000000 1.366098 75.521867 645.495783
 12912.000000 0.970021 81.773674 645.545782
 12913.000000 1.822579 64.561860 645.595782
 12914.000000 1.681363 66.939986 645.645782
 12915.000000 1.848048 64.418542 645.695782
 12916.000000 1.783655 65.188169 645.745781
 12917.000000 2.099835 65.506774 645.795781
 12918.000000 1.486548 72.244988 645.845781
 12919.000000 1.458612 73.111756 645.895780
 12920.000000 1.542996 70.719330 645.945780
 12921.000000 1.630659 68.424207 645.995780
 12922.000000 1.608416 69.039640 646.045780
 12923.000000 1.438766 73.874012 646.095780
 12924.000000 1.823736 64.990240 646.145779
 12925.000000 1.789139 65.470878 646.195779
 12926.000000 1.520266 71.634936 646.245778
 12927.000000 1.537104 71.206253 646.295778
 12928.000000 1.815371 65.256281 646.345778
 12929.000000 1.732002 66.579358 646.395778
 12930.000000 1.272366 78.462630 646.445778
 12931.000000 1.634379 68.779979 646.495778
 12932.000000 1.353890 76.561154 646.545777
 12933.000000 1.656215 68.338344 646.595776
 12934.000000 1.824018 65.377711 646.645776
 12935.000000 1.596955 69.915990 646.695776
 12936.000000 1.726249 66.979109 646.745776
 12937.000000 1.566111 70.838266 646.795775
 12938.000000 1.679464 68.045926 646.845775
 12939.000000 1.649638 68.785533 646.895775
 12940.000000 1.976971 64.909117 646.945774
 12941.000000 1.815722 65.789685 646.995774
 12942.000000 1.958257 64.978017 647.045774
 12943.000000 2.002994 65.148642 647.095774
 12944.000000 1.494747 73.064887 647.145773
 12945.000000 1.715185 67.591476 647.195773
 12946.000000 1.699683 67.956045 647.245772
 12947.000000 1.799582 66.268410 647.295772
 12948.000000 1.723786 67.572357 647.345771
 12949.000000 1.491428 73.364341 647.395771
 12950.000000 1.413647 75.544918 647.445770
 12951.000000 1.871055 65.646836 647.495770
 12952.000000 1.627849 69.865282 647.545770
 12953.000000 1.644937 69.502044 647.595769
 12954.000000 1.652258 69.379103 647.645769
 12955.000000 1.785432 66.819105 647.695768
 12956.000000 1.927985 65.541845 647.745768
 12957.000000 1.582849 71.231839 647.795767
 12958.000000 1.499654 73.510180 647.845767
 12959.000000 1.756369 67.465835 647.895766
 12960.000000 1.566338 71.805768 647.945766
 12961.000000 1.707266 68.491358 647.995765
 12962.000000 0.839653 81.251062 648.045765
 12963.000000 1.521147 73.116595 648.095765
 12964.000000 1.822441 66.651435 648.145764
 12965.000000 1.904362 65.944740 648.195764
 12966.000000 1.767396 67.557160 648.245764
 12967.000000 1.606842 71.032127 648.295763
 12968.000000 1.363117 77.429532 648.345763
 12969.000000 1.663304 69.762525 648.395763
 12970.000000 1.510528 73.691329 648.445763
 12971.000000 1.398881 76.677552 648.495762
 12972.000000 1.992292 65.979480 648.545762
 12973.000000 1.877921 66.417886 648.595761
 12974.000000 1.396111 76.828788 648.645761
 12975.000000 2.007367 66.127336 648.695761
 12976.000000 1.447824 75.566090 648.745761
 12977.000000 1.962347 66.144091 648.795761
 12978.000000 1.722099 68.857165 648.845761
 12979.000000 1.945791 66.266721 648.895760
 12980.000000 1.499641 74.325682 648.945760
 12981.000000 1.562345 72.726801 648.995759
 12982.000000 1.686665 69.770174 649.045759
 12983.000000 1.515935 74.039565 649.095759
 12984.000000 1.079914 82.311897 649.145758
 12985.000000 1.311808 79.143557 649.195758
 12986.000000 0.794811 80.715432 649.245757
 12987.000000 1.133322 82.018308 649.295757
 12988.000000 1.462632 75.602837 649.345756
 12989.000000 1.518382 74.172532 649.395756
 12990.000000 1.489266 74.996544 649.445756
 12991.000000 1.569293 72.924156 649.495756
 12992.000000 1.731956 69.141267 649.545755
 12993.000000 1.590984 72.458162 649.595755
 12994.000000 1.568283 73.095267 649.645754
 12995.000000 1.712306 69.684555 649.695754
 12996.000000 0.612181 75.339276 649.745753
 12997.000000 1.585030 72.759094 649.795753
 12998.000000 1.185580 81.713732 649.845753
 12999.000000 1.798521 68.193485 649.895753
 13000.000000 1.352688 78.777119 649.945752
 13001.000000 1.497584 75.217752 649.995752
 13002.000000 0.033540 44.538641 650.045751
 13003.000000 0.148929 49.080344 650.095750
 13004.000000 1.180132 81.921513 650.145750
 13005.000000 0.295990 57.646859 650.195750
 13006.000000 0.571162 73.698956 650.245750
 13007.000000 0.163042 49.916521 650.295750
 13008.000000 -0.025245 43.539519 650.345749
 13009.000000 0.094548 46.848036 650.395749
 13010.000000 0.963433 82.950018 650.445748
 13011.000000 1.584759 73.008962 650.495748
 13012.000000 1.116026 82.696433 650.545747
 13013.000000 1.880960 67.284797 650.595747
 13014.000000 1.651794 71.424823 650.645747
 13015.000000 2.068990 67.119385 650.695747
 13016.000000 1.346926 79.214371 650.745746
 13017.000000 1.693346 70.564601 650.795746
 13018.000000 1.514695 75.116417 650.845746
 13019.000000 1.769525 69.100701 650.895745
 13020.000000 1.876788 67.596964 650.945745
 13021.000000 1.352681 79.253097 650.995745
 13022.000000 1.730375 69.985279 651.045744
 13023.000000 1.668481 71.403590 651.095744
 13024.000000 0.845049 82.041048 651.145744
 13025.000000 1.435221 77.427160 651.195744
 13026.000000 1.764545 69.446367 651.245743
 13027.000000 1.536371 74.890785 651.295743
 13028.000000 1.623953 72.676223 651.345743
 13029.000000 1.658018 71.890345 651.395742
 13030.000000 1.703359 70.891375 651.445742
 13031.000000 1.496451 76.121930 651.495741
 13032.000000 1.453667 77.268798 651.545741
 13033.000000 1.467545 76.966221 651.595741
 13034.000000 1.538262 75.178534 651.645741
 13035.000000 1.719864 70.742963 651.695741
 13036.000000 1.478531 76.822893 651.745740
 13037.000000 1.486253 76.674631 651.795740
 13038.000000 0.572121 73.955580 651.845739
 13039.000000 0.702594 79.009691 651.895739
 13040.000000 1.058321 83.546514 651.945739
 13041.000000 1.277010 81.419222 651.995739
 13042.000000 1.432395 78.160988 652.045738
 13043.000000 1.541313 75.399208 652.095738
 13044.000000 1.899247 68.003717 652.145738
 13045.000000 1.312737 80.919406 652.195738
 13046.000000 1.327621 80.677947 652.245737
 13047.000000 1.219060 82.539331 652.295737
 13048.000000 1.414086 78.859976 652.345737
 13049.000000 1.099228 83.707868 652.395736
 13050.000000 0.527964 71.946382 652.445736
 13051.000000 0.515246 71.331162 652.495735
 13052.000000 1.000763 83.901155 652.545735
 13053.000000 0.862892 82.842432 652.595734
 13054.000000 0.369553 62.774348 652.645734
 13055.000000 0.545174 73.017291 652.695733
 13056.000000 0.967785 83.911766 652.745733
 13057.000000 0.883939 83.264011 652.795733
 13058.000000 1.633567 73.257957 652.845733
 13059.000000 1.467686 77.716845 652.895732
 13060.000000 1.030514 84.193197 652.945732
 13061.000000 0.898548 83.544342 652.995732
 13062.000000 1.416569 79.101470 653.045732
 13063.000000 1.651978 72.936801 653.095731
 13064.000000 1.593599 74.518057 653.145731
 13065.000000 1.627658 73.664450 653.195730
 13066.000000 1.567650 75.314582 653.245730
 13067.000000 1.753163 70.743131 653.295729
 13068.000000 1.834193 69.269997 653.345729
 13069.000000 0.495938 70.573819 653.395729
 13070.000000 0.219141 53.451864 653.445729
 13071.000000 1.430542 79.039938 653.495729
 13072.000000 1.093571 84.302068 653.545728
 13073.000000 1.370081 80.547354 653.595728
 13074.000000 1.765563 70.648726 653.645727
 13075.000000 0.993646 84.435369 653.695727
 13076.000000 1.063076 84.535673 653.745726
 13077.000000 1.394760 80.119647 653.795726
 13078.000000 1.639913 73.736998 653.845726
 13079.000000 1.322405 81.773970 653.895725
 13080.000000 1.595639 75.001917 653.945725
 13081.000000 1.236250 83.315181 653.995725
 13082.000000 1.594757 75.105347 654.045725
 13083.000000 0.843567 83.167678 654.095725
 13084.000000 1.278912 82.758571 654.145725
 13085.000000 1.846040 69.423089 654.195724
 13086.000000 1.916379 68.542052 654.245723
 13087.000000 0.950040 84.506871 654.295723
 13088.000000 1.618658 74.628694 654.345722
 13089.000000 1.857000 69.393925 654.395722
 13090.000000 1.602147 75.162222 654.445722
 13091.000000 1.593311 75.450907 654.495721
 13092.000000 1.317535 82.289349 654.545721
 13093.000000 1.232288 83.724253 654.595721
 13094.000000 0.967250 84.769320 654.645721
 13095.000000 1.436736 79.760295 654.695721
 13096.000000 0.942323 84.656368 654.745720
 13097.000000 1.092900 85.070995 654.795719
 13098.000000 1.704913 72.708853 654.845719
 13099.000000 1.284679 83.153766 654.895718
 13100.000000 1.276822 83.335075 654.945718
 13101.000000 1.763577 71.429511 654.995717
 13102.000000 1.472529 79.098666 655.045717
 13103.000000 0.911529 84.530548 655.095717
 13104.000000 1.030242 85.341620 655.145717
 13105.000000 1.785736 71.046879 655.195716
 13106.000000 2.001893 68.337922 655.245716
 13107.000000 1.802262 70.803054 655.295715
 13108.000000 1.571284 76.591262 655.345715
 13109.000000 1.278484 83.562333 655.395715
 13110.000000 1.363456 81.991205 655.445714
 13111.000000 1.408086 81.023558 655.495713
 13112.000000 0.712068 80.489730 655.545713
 13113.000000 0.776691 82.349722 655.595713
 13114.000000 0.961269 85.268313 655.645713
 13115.000000 1.589660 76.270172 655.695713
 13116.000000 1.124775 85.491165 655.745712
 13117.000000 1.535283 77.854969 655.795712
 13118.000000 1.213647 84.808287 655.845712
 13119.000000 1.292315 83.705681 655.895712
 13120.000000 0.668855 79.195290 655.945711
 13121.000000 0.943192 85.340292 655.995710
 13122.000000 1.514843 78.560509 656.045710
 13123.000000 0.914677 85.106885 656.095709
 13124.000000 1.489541 79.316087 656.145709
 13125.000000 0.293051 58.277118 656.195709
 13126.000000 0.310163 59.442020 656.245709
 13127.000000 0.142478 49.479550 656.295708
 13128.000000 0.200422 52.672548 656.345708
 13129.000000 0.293062 58.471598 656.395708
 13130.000000 0.498663 71.456417 656.445708
 13131.000000 0.140571 49.558823 656.495707
 13132.000000 0.073467 46.664314 656.545707
 13133.000000 0.875688 84.736461 656.595707
 13134.000000 0.648423 78.787209 656.645707
 13135.000000 0.876835 84.843795 656.695706
 13136.000000 0.617378 77.597559 656.745706
 13137.000000 0.815225 83.858837 656.795706
 13138.000000 0.725946 81.661684 656.845705
 13139.000000 1.675185 74.216488 656.895705
 13140.000000 0.244449 55.661633 656.945705
 13141.000000 0.241466 55.525218 656.995704
 13142.000000 0.634212 78.502592 657.045703
 13143.000000 1.066241 86.267172 657.095703
 13144.000000 0.248755 56.062462 657.145703
 13145.000000 0.036260 45.649747 657.195702
 13146.000000 1.213869 85.291280 657.245702
 13147.000000 0.428735 67.810961 657.295701
 13148.000000 1.011786 86.335656 657.345701
 13149.000000 0.798862 83.836129 657.395700
 13150.000000 0.360219 63.490773 657.445700
 13151.000000 0.108451 48.489729 657.495700
 13152.000000 0.359412 63.526463 657.545699
 13153.000000 1.385139 82.246459 657.595699
 13154.000000 0.142503 50.214514 657.645699
 13155.000000 0.272531 57.925624 657.695699
 13156.000000 1.697524 73.748564 657.745699
 13157.000000 1.681904 74.213608 657.795698
 13158.000000 1.631025 75.664680 657.845698
 13159.000000 1.416593 81.641099 657.895698
 13160.000000 1.222788 85.457772 657.945697
 13161.000000 1.078905 86.604417 657.995697
 13162.000000 0.808091 84.252241 658.045696
 13163.000000 1.014491 86.674890 658.095695
 13164.000000 0.298399 59.686962 658.145695
 13165.000000 1.156922 86.331572 658.195694
 13166.000000 0.588434 77.040202 658.245694
 13167.000000 0.260026 57.280879 658.295693
 13168.000000 0.925112 86.242269 658.345693
 13169.000000 0.271706 58.091969 658.395692
 13170.000000 0.481189 71.548314 658.445692
 13171.000000 0.889994 85.922810 658.495692
 13172.000000 0.823582 84.903012 658.545692
 13173.000000 0.391362 66.084712 658.595692
 13174.000000 1.285505 84.787734 658.645691
 13175.000000 1.278827 84.956332 658.695690
 13176.000000 1.761034 72.427676 658.745690
 13177.000000 1.489060 80.061837 658.795690
 13178.000000 1.251889 85.513202 658.845689
 13179.000000 1.603935 76.814775 658.895689
 13180.000000 1.759528 72.613692 658.945689
 13181.000000 1.668249 75.065999 658.995689
