#! FIELDS time cv2 metad.bias metad.work
#! SET min_cv2 -pi
#! SET max_cv2 pi
 10527.000000 0.360325 38.406649 526.296499
 10528.000000 1.122888 54.798351 526.346499
 10529.000000 1.028099 54.068467 526.396499
 10530.000000 1.457577 53.884454 526.446498
 10531.000000 0.860232 51.627673 526.496498
 10532.000000 1.143604 55.074487 526.546498
 10533.000000 0.857064 51.652780 526.596497
 10534.000000 1.261422 55.322416 526.646497
 10535.000000 1.624127 51.962955 526.696497
 10536.000000 1.100170 54.973177 526.746496
 10537.000000 1.521313 53.342690 526.796496
 10538.000000 1.105374 55.083552 526.846496
 10539.000000 0.763921 49.792033 526.896495
 10540.000000 1.353438 55.147057 526.946495
 10541.000000 1.677606 51.518626 526.996495
 10542.000000 1.912161 51.381326 527.046495
 10543.000000 1.674197 51.644424 527.096494
 10544.000000 1.750957 51.061316 527.146494
 10545.000000 1.563609 53.082348 527.196494
 10546.000000 1.654261 52.009196 527.246494
 10547.000000 1.663726 51.953782 527.296493
 10548.000000 1.396723 55.097745 527.346493
 10549.000000 1.318111 55.649964 527.396493
 10550.000000 1.660666 52.106124 527.446493
 10551.000000 1.754373 51.333062 527.496493
 10552.000000 1.652051 52.302142 527.546493
 10553.000000 1.576864 53.282921 527.596492
 10554.000000 1.807724 51.296652 527.646491
 10555.000000 1.518961 54.102810 527.696491
 10556.000000 1.739824 51.657595 527.746491
 10557.000000 1.278593 56.013945 527.796491
 10558.000000 1.738863 51.735366 527.846491
 10559.000000 1.880083 51.696061 527.896490
 10560.000000 1.561495 53.774640 527.946490
 10561.000000 1.498749 54.592004 527.996490
 10562.000000 1.641542 52.875074 528.046489
 10563.000000 1.779343 51.736380 528.096489
 10564.000000 1.482051 54.910988 528.146488
 10565.000000 1.360356 55.990423 528.196488
 10566.000000 0.811281 51.065034 528.246487
 10567.000000 0.514656 42.987913 528.296487
 10568.000000 0.493334 42.398155 528.346486
 10569.000000 0.811114 51.179317 528.396486
 10570.000000 0.442835 40.981581 528.446485
 10571.000000 0.537919 43.871433 528.496485
 10572.000000 0.586049 45.360434 528.546485
 10573.000000 0.645295 47.127318 528.596484
 10574.000000 0.380658 39.402083 528.646484
 10575.000000 0.491000 42.651330 528.696483
 10576.000000 0.736513 49.687929 528.746483
 10577.000000 1.086420 55.707910 528.796482
 10578.000000 1.039130 55.293915 528.846482
 10579.000000 0.645132 47.353123 528.896482
 10580.000000 0.431227 41.023166 528.946481
 10581.000000 0.668573 48.097104 528.996481
 10582.000000 0.456503 41.863286 529.046481
 10583.000000 0.820627 51.915130 529.096480
 10584.000000 0.572749 45.468492 529.146480
 10585.000000 0.678107 48.542196 529.196479
 10586.000000 0.335084 38.600385 529.246479
 10587.000000 0.479666 42.779066 529.296479
 10588.000000 0.247128 36.749512 529.346479
 10589.000000 0.535398 44.561975 529.396478
 10590.000000 0.506270 43.728079 529.446477
 10591.000000 1.380764 56.085633 529.496477
 10592.000000 0.693483 49.194334 529.546477
 10593.000000 0.801515 51.838712 529.596477
 10594.000000 0.675296 48.807492 529.646476
 10595.000000 0.595681 46.604838 529.696476
 10596.000000 1.320621 56.529024 529.746475
 10597.000000 1.413270 55.943130 529.796475
 10598.000000 0.777165 51.464518 529.846475
 10599.000000 0.783571 51.659488 529.896475
 10600.000000 0.453922 42.416830 529.946474
 10601.000000 0.182053 36.023235 529.996474
 10602.000000 0.392458 40.671798 530.046473
 10603.000000 0.498534 43.921809 530.096473
 10604.000000 0.849267 53.168183 530.146472
 10605.000000 0.358573 39.832021 530.196472
 10606.000000 0.672050 49.146293 530.246472
 10607.000000 1.941562 52.610342 530.296472
 10608.000000 1.702123 52.565974 530.346471
 10609.000000 1.492455 55.238727 530.396471
 10610.000000 1.598213 53.916095 530.446470
 10611.000000 1.293045 56.917143 530.496470
 10612.000000 0.646025 48.498114 530.546470
 10613.000000 0.982554 55.461848 530.596469
 10614.000000 0.940554 54.943544 530.646469
 10615.000000 0.757033 51.490717 530.696469
 10616.000000 0.530812 45.226200 530.746468
 10617.000000 0.554976 46.021156 530.796468
 10618.000000 0.748063 51.412193 530.846468
 10619.000000 0.770423 51.982660 530.896467
 10620.000000 0.610844 47.838364 530.946467
 10621.000000 0.566947 46.572839 530.996467
 10622.000000 0.015177 36.195141 531.046467
 10623.000000 0.573739 46.843860 531.096467
 10624.000000 0.461469 43.398177 531.146466
 10625.000000 0.525403 45.452622 531.196466
 10626.000000 0.400568 41.618353 531.246465
 10627.000000 0.482981 44.221712 531.296465
 10628.000000 0.377469 41.029194 531.346465
 10629.000000 0.473482 44.021402 531.396464
 10630.000000 0.575841 47.237291 531.446464
 10631.000000 0.922842 55.166440 531.496464
 10632.000000 0.949416 55.578679 531.546463
 10633.000000 0.988046 56.091524 531.596463
 10634.000000 0.719695 51.354214 531.646463
 10635.000000 0.642772 49.375079 531.696462
 10636.000000 0.873496 54.633292 531.746462
 10637.000000 0.752738 52.284685 531.796461
 10638.000000 0.587959 47.911960 531.846461
 10639.000000 0.754009 52.408540 531.896460
 10640.000000 0.608830 48.628878 531.946460
 10641.000000 1.092344 57.220521 531.996460
 10642.000000 0.480341 44.685225 532.046459
 10643.000000 0.808861 53.745328 532.096459
 10644.000000 0.777050 53.134945 532.146458
 10645.000000 0.729527 52.097328 532.196458
 10646.000000 0.344982 40.599528 532.246458
 10647.000000 0.507767 45.773344 532.296458
 10648.000000 0.334472 40.392424 532.346457
 10649.000000 1.053745 57.173608 532.396457
 10650.000000 0.972202 56.499909 532.446457
 10651.000000 0.253846 38.387937 532.496457
 10652.000000 0.484538 45.191434 532.546456
 10653.000000 0.719522 52.131391 532.596456
 10654.000000 0.258953 38.615051 532.646456
 10655.000000 0.816028 54.301033 532.696456
 10656.000000 0.433834 43.710353 532.746455
 10657.000000 0.884379 55.548581 532.796455
 10658.000000 0.319725 40.292932 532.846454
 10659.000000 0.550306 47.580349 532.896454
 10660.000000 0.768911 53.530995 532.946454
 10661.000000 0.716574 52.379514 532.996454
 10662.000000 0.495151 45.945729 533.046453
 10663.000000 0.871983 55.573873 533.096453
 10664.000000 0.687230 51.775850 533.146453
 10665.000000 0.932221 56.501172 533.196452
 10666.000000 0.742275 53.215890 533.246452
 10667.000000 0.458948 44.933980 533.296451
 10668.000000 0.791242 54.356032 533.346451
 10669.000000 0.326407 40.812364 533.396450
 10670.000000 0.643949 50.863717 533.446450
 10671.000000 0.651533 51.125290 533.496449
 10672.000000 0.278199 39.599700 533.546449
 10673.000000 0.702544 52.546411 533.596449
 10674.000000 0.665434 51.632114 533.646449
 10675.000000 0.336885 41.347288 533.696448
 10676.000000 0.562691 48.703514 533.746448
 10677.000000 0.417039 43.980279 533.796448
 10678.000000 0.635497 50.977601 533.846448
 10679.000000 0.920872 56.790574 533.896448
 10680.000000 0.365943 42.432670 533.946448
 10681.000000 0.554201 48.652188 533.996447
 10682.000000 0.346639 41.922707 534.046447
 10683.000000 0.425356 44.509382 534.096447
 10684.000000 0.472912 46.142113 534.146447
 10685.000000 0.518040 47.680076 534.196447
 10686.000000 0.377002 43.071897 534.246446
 10687.000000 0.359800 42.573847 534.296446
 10688.000000 0.891474 56.635416 534.346446
 10689.000000 0.385139 43.452072 534.396445
 10690.000000 0.573951 49.666083 534.446445
 10691.000000 0.213438 38.771822 534.496445
 10692.000000 0.270768 40.175659 534.546445
 10693.000000 0.646850 51.883478 534.596444
 10694.000000 0.581360 50.053631 534.646444
 10695.000000 1.039794 58.098294 534.696444
 10696.000000 0.699901 53.367625 534.746443
 10697.000000 0.785348 55.255000 534.796443
 10698.000000 0.694383 53.331599 534.846443
 10699.000000 0.737317 54.376153 534.896443
 10700.000000 0.723221 54.112734 534.946442
 10701.000000 0.463003 46.500660 534.996442
 10702.000000 0.493872 47.589002 535.046441
 10703.000000 0.698225 53.657082 535.096441
 10704.000000 0.648863 52.444577 535.146441
 10705.000000 0.824930 56.298356 535.196441
 10706.000000 0.570180 50.239163 535.246441
 10707.000000 0.183444 38.567631 535.296441
 10708.000000 0.392744 44.411628 535.346440
 10709.000000 0.336580 42.625327 535.396439
 10710.000000 0.350451 43.117678 535.446439
 10711.000000 0.348835 43.115670 535.496439
 10712.000000 0.578844 50.747038 535.546439
 10713.000000 0.510380 48.621849 535.596439
 10714.000000 0.527564 49.232924 535.646438
 10715.000000 0.428129 45.947535 535.696438
 10716.000000 0.171840 38.712863 535.746438
 10717.000000 0.221065 39.764478 535.796437
 10718.000000 0.197981 39.309105 535.846437
 10719.000000 0.138420 38.350142 535.896437
 10720.000000 0.075488 37.861783 535.946437
 10721.000000 0.481960 47.988032 535.996437
 10722.000000 0.234467 40.315126 536.046437
 10723.000000 0.174584 39.091529 536.096436
 10724.000000 0.280723 41.635079 536.146435
 10725.000000 0.381872 44.819467 536.196435
 10726.000000 0.732346 55.115441 536.246435
 10727.000000 0.226769 40.341890 536.296434
 10728.000000 0.466573 47.769402 536.346434
 10729.000000 0.306366 42.596967 536.396433
 10730.000000 0.467309 47.888797 536.446433
 10731.000000 0.592023 51.835037 536.496432
 10732.000000 0.536861 50.231808 536.546432
 10733.000000 0.996926 58.550463 536.596431
 10734.000000 0.883794 57.733063 536.646431
 10735.000000 1.009585 58.704756 536.696430
 10736.000000 0.744748 55.736771 536.746430
 10737.000000 0.481191 48.590354 536.796429
 10738.000000 0.557314 51.080191 536.846429
 10739.000000 0.660507 54.005305 536.896429
 10740.000000 0.623867 53.103257 536.946429
 10741.000000 0.719359 55.453585 536.996429
 10742.000000 0.457550 48.021882 537.046428
 10743.000000 0.586678 52.199749 537.096428
 10744.000000 0.327063 43.722378 537.146427
 10745.000000 0.608915 52.920384 537.196427
 10746.000000 0.654373 54.174731 537.246426
 10747.000000 0.821453 57.468602 537.296426
 10748.000000 0.527319 50.601925 537.346425
 10749.000000 0.842778 57.831870 537.396425
 10750.000000 0.935441 58.766166 537.446425
 10751.000000 0.692825 55.313825 537.496424
 10752.000000 0.335401 44.231697 537.546424
 10753.000000 1.040255 59.290681 537.596424
 10754.000000 0.814829 57.665624 537.646424
 10755.000000 0.984160 59.224983 537.696423
 10756.000000 1.287014 58.500052 537.746423
 10757.000000 1.254427 58.812726 537.796423
 10758.000000 1.094001 59.529303 537.846423
 10759.000000 0.902247 58.856277 537.896422
 10760.000000 0.609192 53.440604 537.946422
 10761.000000 1.585298 54.622139 537.996422
 10762.000000 1.501621 56.000401 538.046421
 10763.000000 1.023683 59.633131 538.096421
 10764.000000 1.509992 55.938570 538.146420
 10765.000000 0.826641 58.158268 538.196420
 10766.000000 0.806482 57.916003 538.246419
 10767.000000 0.473287 49.231039 538.296419
 10768.000000 0.808576 58.029250 538.346418
 10769.000000 0.136384 39.306528 538.396418
 10770.000000 0.362148 45.442021 538.446418
 10771.000000 0.784927 57.738967 538.496418
 10772.000000 0.768289 57.504195 538.546417
 10773.000000 0.532420 51.467803 538.596417
 10774.000000 0.751285 57.284060 538.646417
 10775.000000 0.412332 47.386839 538.696416
 10776.000000 1.208829 59.559804 538.746416
 10777.000000 0.858972 59.000850 538.796416
 10778.000000 0.758302 57.564818 538.846415
 10779.000000 0.952028 59.869101 538.896415
 10780.000000 0.629041 54.669041 538.946415
 10781.000000 0.737923 57.315203 538.996415
 10782.000000 0.754166 57.677762 539.046414
 10783.000000 0.859648 59.289776 539.096414
 10784.000000 0.708731 56.849000 539.146414
 10785.000000 0.871827 59.514287 539.196413
 10786.000000 0.708461 56.937861 539.246413
 10787.000000 0.407032 47.533274 539.296413
 10788.000000 0.581102 53.617150 539.346412
 10789.000000 0.708278 57.065113 539.396412
 10790.000000 1.127794 60.329317 539.446412
 10791.000000 0.956572 60.359522 539.496412
 10792.000000 0.741782 57.879679 539.546411
 10793.000000 0.842379 59.519836 539.596411
 10794.000000 0.727009 57.678711 539.646411
 10795.000000 0.878563 60.004308 539.696410
 10796.000000 1.032119 60.755456 539.746409
 10797.000000 0.765006 58.548528 539.796409
 10798.000000 0.913545 60.434817 539.846409
 10799.000000 0.576500 53.871066 539.896409
 10800.000000 0.509205 51.645075 539.946409
 10801.000000 0.621896 55.354672 539.996408
 10802.000000 0.950649 60.785305 540.046408
 10803.000000 0.879026 60.351432 540.096408
 10804.000000 1.116907 60.845942 540.146407
 10805.000000 0.301626 44.194511 540.196407
 10806.000000 0.523499 52.350657 540.246407
 10807.000000 0.231247 42.062464 540.296406
 10808.000000 0.557635 53.598766 540.346406
 10809.000000 0.153379 40.252223 540.396406
 10810.000000 0.469563 50.578004 540.446405
 10811.000000 0.313928 44.887762 540.496405
 10812.000000 0.299972 44.456416 540.546404
 10813.000000 0.499779 51.812496 540.596404
 10814.000000 0.541961 53.327019 540.646404
 10815.000000 0.696386 57.799096 540.696403
 10816.000000 0.913922 60.940217 540.746403
 10817.000000 0.940937 61.131701 540.796403
 10818.000000 1.491286 56.648650 540.846403
 10819.000000 0.970223 61.298831 540.896402
 10820.000000 0.973715 61.357448 540.946402
 10821.000000 1.156124 60.973320 540.996402
 10822.000000 1.107029 61.295206 541.046401
 10823.000000 0.835693 60.516477 541.096401
 10824.000000 0.632467 56.440699 541.146401
 10825.000000 0.727702 58.841125 541.196401
 10826.000000 1.369080 58.809368 541.246401
 10827.000000 0.573609 54.742577 541.296400
 10828.000000 0.754495 59.472412 541.346400
 10829.000000 0.900895 61.374257 541.396400
 10830.000000 1.140337 61.367835 541.446400
 10831.000000 1.225597 60.727558 541.496399
 10832.000000 0.570230 54.779529 541.546398
 10833.000000 1.076293 61.795272 541.596398
 10834.000000 0.551728 54.222384 541.646398
 10835.000000 1.260106 60.471265 541.696398
 10836.000000 0.671009 57.889032 541.746398
 10837.000000 0.845249 61.162163 541.796397
 10838.000000 0.693438 58.541844 541.846397
 10839.000000 1.083414 61.971265 541.896397
 10840.000000 0.914538 61.897319 541.946396
 10841.000000 0.854476 61.447790 541.996396
 10842.000000 0.686962 58.545899 542.046396
 10843.000000 0.901262 61.951184 542.096396
 10844.000000 0.832820 61.343760 542.146396
 10845.000000 0.645822 57.591019 542.196396
 10846.000000 0.308039 45.359111 542.246395
 10847.000000 0.922188 62.226514 542.296395
 10848.000000 0.973861 62.455695 542.346394
 10849.000000 0.912837 62.273279 542.396394
 10850.000000 1.197920 61.538209 542.446394
 10851.000000 1.039340 62.578554 542.496394
 10852.000000 0.700148 59.249438 542.546394
 10853.000000 0.822686 61.583848 542.596394
 10854.000000 0.270210 44.145168 542.646394
 10855.000000 1.175096 61.901875 542.696394
 10856.000000 0.542883 54.610925 542.746393
 10857.000000 1.033568 62.783463 542.796393
 10858.000000 1.022655 62.852732 542.846393
 10859.000000 0.863376 62.272694 542.896392
 10860.000000 0.359224 47.565922 542.946392
 10861.000000 0.313447 45.859059 542.996392
 10862.000000 0.880268 62.508971 543.046391
 10863.000000 0.639020 58.011215 543.096391
 10864.000000 1.080766 62.836297 543.146390
 10865.000000 1.049001 63.018782 543.196390
 10866.000000 0.810615 61.890869 543.246390
 10867.000000 0.723616 60.348246 543.296389
 10868.000000 0.704458 59.955656 543.346389
 10869.000000 0.624960 57.825552 543.396389
 10870.000000 1.148617 62.569733 543.446389
 10871.000000 0.957882 63.308838 543.496388
 10872.000000 0.738121 60.874072 543.546388
 10873.000000 0.696676 59.974077 543.596387
 10874.000000 0.605578 57.404260 543.646387
 10875.000000 0.635621 58.396470 543.696387
 10876.000000 1.623455 54.856144 543.746386
 10877.000000 0.813100 62.378666 543.796386
 10878.000000 0.520347 54.516988 543.846386
 10879.000000 0.846758 62.880979 543.896385
 10880.000000 0.517160 54.477429 543.946385
 10881.000000 0.392251 49.481556 543.996384
 10882.000000 0.584785 57.032608 544.046384
 10883.000000 0.738359 61.329892 544.096383
 10884.000000 0.701261 60.547651 544.146383
 10885.000000 0.670402 59.806586 544.196383
 10886.000000 0.638815 58.959047 544.246382
 10887.000000 0.882403 63.517150 544.296382
 10888.000000 0.296991 45.895891 544.346381
 10889.000000 0.641605 59.162284 544.396381
 10890.000000 0.341093 47.713185 544.446381
 10891.000000 0.329648 47.303183 544.496381
 10892.000000 0.377314 49.298523 544.546380
 10893.000000 0.363820 48.791154 544.596380
 10894.000000 -0.013329 39.905115 544.646379
 10895.000000 0.129772 41.133327 544.696379
 10896.000000 0.443720 52.211108 544.746379
 10897.000000 0.391394 50.095940 544.796378
 10898.000000 0.359660 48.837090 544.846378
 10899.000000 1.344435 60.319484 544.896378
 10900.000000 1.512974 57.142529 544.946377
 10901.000000 1.309362 60.998414 544.996377
 10902.000000 1.212372 62.439572 545.046377
 10903.000000 0.117827 41.064005 545.096376
 10904.000000 1.540939 56.696957 545.146376
 10905.000000 1.352096 60.420906 545.196376
 10906.000000 0.819516 63.256406 545.246375
 10907.000000 0.076570 40.491638 545.296375
 10908.000000 1.565623 56.293652 545.346375
 10909.000000 1.498122 57.724223 545.396374
 10910.000000 1.621365 55.295035 545.446373
 10911.000000 1.748315 53.354037 545.496373
 10912.000000 1.270968 61.921013 545.546373
 10913.000000 1.170710 63.223207 545.596373
 10914.000000 1.183595 63.135051 545.646373
 10915.000000 1.107336 63.889850 545.696372
 10916.000000 0.546709 56.526034 545.746372
 10917.000000 0.967995 64.455685 545.796372
 10918.000000 0.843602 63.813163 545.846372
 10919.000000 0.771413 62.850835 545.896372
 10920.000000 0.806664 63.455315 545.946372
 10921.000000 1.032712 64.538296 545.996371
 10922.000000 0.751137 62.613800 546.046371
 10923.000000 0.291765 46.433544 546.096371
 10924.000000 0.175909 42.618163 546.146371
 10925.000000 0.693118 61.417451 546.196370
 10926.000000 0.483057 54.417316 546.246370
 10927.000000 0.564776 57.595062 546.296370
 10928.000000 0.905999 64.664096 546.346370
 10929.000000 0.636733 60.052582 546.396370
 10930.000000 1.420230 59.680719 546.446370
 10931.000000 0.610641 59.291808 546.496369
 10932.000000 0.326678 48.100294 546.546369
 10933.000000 0.605257 59.203253 546.596368
 10934.000000 0.354297 49.327293 546.646368
 10935.000000 0.326431 48.226487 546.696368
 10936.000000 0.200935 43.687435 546.746367
 10937.000000 0.619050 59.793069 546.796367
 10938.000000 0.130014 41.889014 546.846367
 10939.000000 0.755936 63.254587 546.896367
 10940.000000 0.981775 65.082882 546.946367
 10941.000000 0.598071 59.262104 546.996367
 10942.000000 1.152647 64.052349 547.046366
 10943.000000 0.288164 46.943122 547.096366
 10944.000000 0.571444 58.452159 547.146365
 10945.000000 0.146240 42.414881 547.196365
 10946.000000 0.244691 45.449452 547.246365
 10947.000000 0.380032 50.893702 547.296364
 10948.000000 0.428442 52.992420 547.346364
 10949.000000 0.390119 51.420626 547.396364
 10950.000000 0.426244 52.999594 547.446363
 10951.000000 0.188397 43.815874 547.496363
 10952.000000 0.735084 63.255891 547.546363
 10953.000000 1.048418 65.075753 547.596362
 10954.000000 0.151533 42.860606 547.646362
 10955.000000 1.040451 65.174255 547.696362
 10956.000000 0.532560 57.463371 547.746362
 10957.000000 1.254311 62.902930 547.796361
 10958.000000 0.798360 64.498796 547.846361
 10959.000000 0.691215 62.529998 547.896361
 10960.000000 0.685684 62.444902 547.946361
 10961.000000 0.376658 51.218516 547.996360
 10962.000000 0.464269 54.980259 548.046360
 10963.000000 0.785628 64.522479 548.096359
 10964.000000 0.728400 63.576380 548.146359
 10965.000000 0.934512 65.751878 548.196358
 10966.000000 1.226014 63.513557 548.246358
 10967.000000 1.474897 58.863091 548.296357
 10968.000000 0.475159 55.577616 548.346357
 10969.000000 0.986353 65.837075 548.396357
 10970.000000 0.927477 65.911939 548.446357
 10971.000000 1.084273 65.377301 548.496356
 10972.000000 0.525049 57.680285 548.546356
 10973.000000 0.867266 65.772548 548.596355
 10974.000000 0.994106 66.029910 548.646354
 10975.000000 0.721072 63.812658 548.696354
 10976.000000 1.062801 65.736813 548.746354
 10977.000000 1.241828 63.618854 548.796353
 10978.000000 0.773216 64.895639 548.846353
 10979.000000 0.873024 66.073536 548.896353
 10980.000000 1.167209 64.812265 548.946352
 10981.000000 1.237276 63.840136 548.996352
 10982.000000 0.537196 58.403069 549.046352
 10983.000000 0.910046 66.402696 549.096351
 10984.000000 1.091974 65.812725 549.146351
 10985.000000 0.734235 64.438264 549.196351
 10986.000000 0.539768 58.637675 549.246350
 10987.000000 0.605319 61.047952 549.296350
 10988.000000 0.667641 62.988079 549.346349
 10989.000000 1.055221 66.268619 549.396349
 10990.000000 0.348767 50.633330 549.446348
 10991.000000 0.958832 66.753123 549.496348
 10992.000000 0.803621 65.896255 549.546348
 10993.000000 0.748872 65.064861 549.596347
 10994.000000 0.269823 47.409034 549.646347
 10995.000000 0.689204 63.820439 549.696347
 10996.000000 0.229264 45.928628 549.746347
 10997.000000 0.597778 61.180242 549.796346
 10998.000000 1.352727 61.989206 549.846346
 10999.000000 1.317451 62.753755 549.896345
 11000.000000 0.763903 65.541853 549.946345
 11001.000000 1.157895 65.497485 549.996345
 11002.000000 1.306089 63.085839 550.046345
 11003.000000 1.355251 62.140703 550.096344
 11004.000000 1.209469 64.885248 550.146344
 11005.000000 1.273312 63.849639 550.196343
 11006.000000 1.105776 66.356283 550.246343
 11007.000000 1.469628 59.741511 550.296343
 11008.000000 1.111745 66.371262 550.346343
 11009.000000 1.294733 63.632176 550.396343
 11010.000000 1.193149 65.415990 550.446342
 11011.000000 0.925313 67.389065 550.496342
 11012.000000 1.186275 65.605716 550.546341
 11013.000000 1.220135 65.132817 550.596341
 11014.000000 0.818136 66.717939 550.646341
 11015.000000 1.139614 66.364652 550.696340
 11016.000000 1.066626 67.166447 550.746340
 11017.000000 1.907643 53.237703 550.796340
 11018.000000 1.953071 53.670355 550.846339
 11019.000000 1.746991 54.128350 550.896339
 11020.000000 1.247674 64.868465 550.946339
 11021.000000 1.753600 54.105667 550.996339
 11022.000000 1.359334 62.750564 551.046339
 11023.000000 1.879525 53.363379 551.096338
 11024.000000 1.693606 55.190603 551.146338
 11025.000000 1.914030 53.576866 551.196338
 11026.000000 1.621184 56.761205 551.246337
 11027.000000 1.581154 57.726390 551.296337
 11028.000000 1.476647 60.275185 551.346336
 11029.000000 1.817171 53.794879 551.396336
 11030.000000 1.667155 55.976557 551.446336
 11031.000000 1.704877 55.313194 551.496336
 11032.000000 1.697444 55.495990 551.546336
 11033.000000 1.603713 57.488686 551.596335
 11034.000000 1.651150 56.502644 551.646335
 11035.000000 1.876879 53.860006 551.696335
 11036.000000 1.677797 56.056884 551.746335
 11037.000000 1.727556 55.224174 551.796335
 11038.000000 1.838052 54.089795 551.846334
 11039.000000 1.773205 54.685213 551.896334
 11040.000000 2.095235 57.274711 551.946333
 11041.000000 1.782880 54.659457 551.996333
 11042.000000 1.911258 54.263404 552.046333
 11043.000000 1.750630 55.151654 552.096332
 11044.000000 1.819147 54.484278 552.146332
 11045.000000 1.878491 54.331148 552.196332
 11046.000000 2.006393 55.482971 552.246332
 11047.000000 1.804623 54.738224 552.296331
 11048.000000 1.707712 56.043354 552.346331
 11049.000000 1.557222 59.172346 552.396331
 11050.000000 2.002886 55.573534 552.446330
 11051.000000 1.932861 54.797979 552.496330
 11052.000000 1.739540 55.715948 552.546329
 11053.000000 1.376638 63.228050 552.596329
 11054.000000 1.621064 57.964952 552.646329
 11055.000000 1.645312 57.513785 552.696329
 11056.000000 1.783181 55.333785 552.746328
 11057.000000 1.828345 54.999975 552.796327
 11058.000000 1.812357 55.161999 552.846327
 11059.000000 2.044081 56.670270 552.896327
 11060.000000 1.925990 55.118798 552.946327
 11061.000000 1.761813 55.813881 552.996326
 11062.000000 1.827879 55.241285 553.046326
 11063.000000 1.756128 55.985555 553.096326
 11064.000000 1.806714 55.493918 553.146325
 11065.000000 1.847180 55.293287 553.196325
 11066.000000 2.026656 56.620156 553.246325
 11067.000000 1.862817 55.340602 553.296325
 11068.000000 1.857759 55.402604 553.346324
 11069.000000 1.858349 55.451055 553.396324
 11070.000000 1.801824 55.824066 553.446323
 11071.000000 1.893138 55.528270 553.496323
 11072.000000 2.015163 56.689808 553.546323
 11073.000000 1.777167 56.201983 553.596323
 11074.000000 1.723352 56.952578 553.646322
 11075.000000 1.618721 58.862900 553.696322
 11076.000000 2.041730 57.325229 553.746321
 11077.000000 1.841848 55.882138 553.796321
 11078.000000 2.183284 61.344447 553.846321
 11079.000000 2.052855 57.692489 553.896320
 11080.000000 1.919711 56.012933 553.946320
 11081.000000 1.766318 56.660628 553.996319
 11082.000000 1.803674 56.343320 554.046319
 11083.000000 1.750012 56.958074 554.096318
 11084.000000 1.710336 57.570242 554.146318
 11085.000000 1.950529 56.438615 554.196318
 11086.000000 1.800988 56.559089 554.246318
 11087.000000 1.808628 56.547287 554.296317
 11088.000000 1.602033 59.673491 554.346317
 11089.000000 1.606130 59.643912 554.396317
 11090.000000 1.652911 58.817968 554.446317
 11091.000000 1.877052 56.420400 554.496317
 11092.000000 1.739277 57.527360 554.546317
 11093.000000 1.574904 60.432211 554.596317
 11094.000000 1.643624 59.173812 554.646316
 11095.000000 1.822055 56.809268 554.696315
 11096.000000 1.764232 57.401040 554.746315
 11097.000000 1.775714 57.321284 554.796315
 11098.000000 1.881560 56.731709 554.846314
 11099.000000 1.792827 57.246171 554.896314
 11100.000000 1.902595 56.840202 554.946314
 11101.000000 1.809328 57.200533 554.996314
 11102.000000 1.437202 63.376930 555.046314
 11103.000000 1.165027 67.210257 555.096313
 11104.000000 1.700471 58.625593 555.146312
 11105.000000 1.448520 63.299869 555.196312
 11106.000000 1.516097 62.095100 555.246312
 11107.000000 1.718955 58.472812 555.296311
 11108.000000 1.765153 57.897738 555.346311
 11109.000000 1.680756 59.178946 555.396310
 11110.000000 1.404671 64.262288 555.446310
 11111.000000 1.275869 66.217378 555.496310
 11112.000000 1.642164 59.970551 555.546310
 11113.000000 1.930018 57.322474 555.596309
 11114.000000 1.773773 58.034899 555.646309
 11115.000000 1.564220 61.557389 555.696308
 11116.000000 1.676848 59.541707 555.746307
 11117.000000 1.422386 64.232181 555.796307
 11118.000000 1.791801 58.007862 555.846307
 11119.000000 1.767806 58.325640 555.896306
 11120.000000 1.863764 57.596651 555.946306
 11121.000000 1.674415 59.810706 555.996306
 11122.000000 1.694513 59.525069 556.046306
 11123.000000 2.013284 58.421326 556.096305
 11124.000000 1.976172 58.056361 556.146305
 11125.000000 1.803836 58.219776 556.196304
 11126.000000 1.741496 58.990302 556.246304
 11127.000000 1.860175 57.937787 556.296304
 11128.000000 1.988437 58.354507 556.346304
 11129.000000 1.583448 61.753062 556.396303
 11130.000000 1.647150 60.662500 556.446303
 11131.000000 1.618590 61.216524 556.496302
 11132.000000 1.742965 59.246719 556.546302
 11133.000000 1.704567 59.858452 556.596302
 11134.000000 1.763652 59.076789 556.646301
 11135.000000 1.612130 61.523051 556.696301
 11136.000000 1.841692 58.430733 556.746301
 11137.000000 1.711116 59.951838 556.796300
 11138.000000 1.749537 59.451883 556.846300
 11139.000000 1.712904 60.024451 556.896300
 11140.000000 1.566886 62.556438 556.946299
 11141.000000 1.759295 59.467611 556.996298
 11142.000000 1.947743 58.580000 557.046298
 11143.000000 1.759122 59.563061 557.096298
 11144.000000 1.985153 58.917507 557.146298
 11145.000000 1.952641 58.745811 557.196297
 11146.000000 1.881503 58.716444 557.246297
 11147.000000 1.654295 61.310528 557.296297
 11148.000000 1.702611 60.584658 557.346297
 11149.000000 1.900317 58.815777 557.396296
 11150.000000 1.881904 58.899621 557.446296
 11151.000000 1.726885 60.365497 557.496296
 11152.000000 1.960377 59.096307 557.546296
 11153.000000 1.737893 60.303149 557.596296
 11154.000000 1.850858 59.222599 557.646295
 11155.000000 1.696955 60.989852 557.696295
 11156.000000 1.923158 59.149580 557.746294
 11157.000000 1.904765 59.192181 557.796294
 11158.000000 1.825862 59.585103 557.846293
 11159.000000 1.817176 59.706116 557.896293
 11160.000000 1.944190 59.394919 557.946293
